Timestamp,Relative Time (s),CPU Usage (%),Memory Usage (%),Disk Read (Mo/s),Disk Write (Mo/s),Network (Ko/s),CPU Temperature (°C),Encrypted Files,Encrypted Disk Usage (%),Encrypted Files Size (Mo),Encryption Speed (o/s),Mode,Attack Type,Attack,Host,Measurement,Run
19:57:54.230,137.23,0.0,20.2,0.0,0.0,0.0,57.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:55.320,138.32,0.5,20.2,0.0,0.0,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:56.400,139.4,0.0,20.2,0.0,0.05,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:57.480,140.48,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:58.560,141.56,1.5,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:59.640,142.64,2.0,20.2,0.0,0.0,0.0,57.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:00.710,143.71,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:01.790,144.79,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:02.860,145.86,0.0,20.2,0.0,0.0,0.0,57.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:03.940,146.94,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:05.030,148.03,1.0,20.2,0.0,0.43,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:06.100,149.1,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:07.170,150.17,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:08.260,151.26,0.0,20.2,0.0,0.0,0.0,57.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:09.340,152.34,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:10.420,153.42,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:11.500,154.5,0.5,20.2,0.0,0.0,0.0,57.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:12.590,155.59,0.0,20.2,0.0,0.03,0.0,57.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:13.670,156.67,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:14.750,157.75,2.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:15.790,158.79,3.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:16.820,159.82,5.0,20.2,0.0,0.0,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:17.860,160.86,0.0,20.2,0.0,0.0,0.0,59.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:18.890,161.89,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:19.960,162.96,3.5,20.2,0.0,0.02,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:21.030,164.03,3.5,20.2,0.0,0.02,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:22.100,165.1,5.6,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
